Timestamp;Pwh_prod;Qs;Qp;T_p_in;T_p_out;T_s_in;T_s_out;ESP_freq;ESP_Pin;ESP_Pout;ESP_Head;Sep_Pin;Sep_Pout;FilterA_Pin;FilterA_Pout;FilterA_PDrop;HEX_Pin;HEX_Pout;HEX_PDrop;FilterB_Pin;FilterB_Pout;FilterB_PDrop;InjectorPump_Pin;InjectorPump_Pout;InjectorPump_PowerDraw;ESP_PowerDraw;Thermal_PowerGen;esp_status;hex_status;filterA_status;filterB_status
2024-09-14 05:15:00;9.784;160.309;143.148;80;20.855;20.398;73.212;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10371487.778;Normal;Normal;Normal;Normal
2024-09-14 05:30:00;9.784;160.309;143.148;80;20.855;20.398;73.212;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10371487.778;Normal;Normal;Normal;Normal
2024-09-14 05:45:00;9.784;160.309;143.148;80;20.855;20.398;73.212;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10371487.778;Normal;Normal;Normal;Normal
2024-09-14 06:00:00;9.784;160.309;143.148;80;20.855;20.398;73.212;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10371487.778;Normal;Normal;Normal;Normal
2024-09-14 06:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 06:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 06:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 07:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 07:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 07:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 07:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 08:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 08:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 08:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 08:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 09:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 09:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 09:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 09:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 10:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 10:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 10:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 10:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 11:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 11:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 11:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 11:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 12:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 12:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 12:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 12:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 13:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 13:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 13:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 13:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 14:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 14:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 14:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 14:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 15:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 15:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 15:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 15:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 16:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 16:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 16:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 16:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 17:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 17:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 17:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 17:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 18:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 18:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 18:30:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 18:45:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 19:00:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 19:15:00;9.784;160.309;143.148;80;20.657;20.199;73.189;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10406170.67;Normal;Normal;Normal;Normal
2024-09-14 19:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 19:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 20:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 20:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 20:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 20:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 21:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 21:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 21:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 21:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 22:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 22:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 22:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 22:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 23:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 23:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 23:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-14 23:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 00:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 00:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 00:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 00:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 01:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 01:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 01:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 01:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 02:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 02:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 02:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 02:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 03:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 03:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 03:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 03:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 04:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 04:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 04:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 04:45:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 05:00:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 05:15:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
2024-09-15 05:30:00;9.784;160.309;143.148;80;20.46;20.0;73.166;55.484;61.885;82.24;20.355;9.456;9.313;9.313;9.297;0.015;9.297;9.154;0.143;9.154;9.139;0.015;9.139;46.007;183252.412;113836.864;10440732.898;Normal;Normal;Normal;Normal
